function,strategy,dim,seed,fx
michalewicz,TrimmedMeanCenterStrategy,20,675,1.1513856202604762
michalewicz,TrimmedMeanCenterStrategy,20,55,1.0336152443048494
michalewicz,TrimmedMeanCenterStrategy,20,43,-0.35107614010836763
michalewicz,TrimmedMeanCenterStrategy,20,34534,-2.081390528569919
michalewicz,TrimmedMeanCenterStrategy,20,22222,-1.2753706872277122
booth,ArithmeticMeanCenterStrategy,2,42,1.1301462719633213e-23
booth,ArithmeticMeanCenterStrategy,2,123,1.9739392696611267e-23
booth,ArithmeticMeanCenterStrategy,2,7,1.0798567047998439e-24
booth,ArithmeticMeanCenterStrategy,2,2024,1.4284633318313285e-23
booth,ArithmeticMeanCenterStrategy,2,999,2.908424450188571e-24
booth,ArithmeticMeanCenterStrategy,2,1,2.062575444313488e-24
booth,ArithmeticMeanCenterStrategy,2,314,7.551311850660244e-24
booth,ArithmeticMeanCenterStrategy,2,2718,1.8804882035876584e-24
booth,ArithmeticMeanCenterStrategy,2,2023,3.534615137004863e-24
booth,ArithmeticMeanCenterStrategy,2,86,1.7977607548875835e-23
booth,ArithmeticMeanCenterStrategy,2,1000,9.056678550014491e-24
booth,ArithmeticMeanCenterStrategy,2,2000,7.462032517711856e-25
booth,ArithmeticMeanCenterStrategy,2,1232,1.8200807064538163e-23
booth,ArithmeticMeanCenterStrategy,2,10023,2.0366116653399488e-23
booth,ArithmeticMeanCenterStrategy,2,12,7.054237972506001e-24
booth,ArithmeticMeanCenterStrategy,2,675,2.9058164760359102e-24
booth,ArithmeticMeanCenterStrategy,2,55,3.929105148613713e-23
booth,ArithmeticMeanCenterStrategy,2,43,2.2512250611376702e-23
booth,ArithmeticMeanCenterStrategy,2,34534,8.250005954414494e-24
booth,ArithmeticMeanCenterStrategy,2,22222,3.766085859258433e-24
booth,MedianCenterStrategy,2,42,8.273737967001072e-23
booth,MedianCenterStrategy,2,123,2.044968518559671e-22
booth,MedianCenterStrategy,2,7,7.52722240519751e-24
booth,MedianCenterStrategy,2,2024,5.535547412462571e-24
booth,MedianCenterStrategy,2,999,2.2243552754144847e-23
booth,MedianCenterStrategy,2,1,2.473357405767415e-23
booth,MedianCenterStrategy,2,314,3.186088106038715e-23
booth,MedianCenterStrategy,2,2718,8.760196222839847e-24
booth,MedianCenterStrategy,2,2023,9.699307520373779e-24
booth,MedianCenterStrategy,2,86,7.780188009396542e-24
booth,MedianCenterStrategy,2,1000,1.0275678485581743e-24
booth,MedianCenterStrategy,2,2000,4.855326064525881e-24
booth,MedianCenterStrategy,2,1232,3.94810312802197e-23
booth,MedianCenterStrategy,2,10023,2.366267052971811e-22
booth,MedianCenterStrategy,2,12,7.498586754337987e-24
booth,MedianCenterStrategy,2,675,2.891366437518434e-23
booth,MedianCenterStrategy,2,55,2.1586614635825755e-23
booth,MedianCenterStrategy,2,43,5.035416698300596e-24
booth,MedianCenterStrategy,2,34534,2.1582162304876688e-23
booth,MedianCenterStrategy,2,22222,1.6136166382374806e-22
booth,WeightedFitnessCenterStrategy,2,42,8.680158395396123e-24
booth,WeightedFitnessCenterStrategy,2,123,5.90290392214762e-23
booth,WeightedFitnessCenterStrategy,2,7,1.3092191962842109e-23
booth,WeightedFitnessCenterStrategy,2,2024,1.1968330230166321e-23
booth,WeightedFitnessCenterStrategy,2,999,3.8039819482843454e-24
booth,WeightedFitnessCenterStrategy,2,1,6.001957478369968e-24
booth,WeightedFitnessCenterStrategy,2,314,1.0794371885704473e-23
booth,WeightedFitnessCenterStrategy,2,2718,6.535316591581662e-24
booth,WeightedFitnessCenterStrategy,2,2023,1.691194718492635e-24
booth,WeightedFitnessCenterStrategy,2,86,5.917188852077634e-24
booth,WeightedFitnessCenterStrategy,2,1000,3.792907130035948e-24
booth,WeightedFitnessCenterStrategy,2,2000,4.305445048515238e-25
booth,WeightedFitnessCenterStrategy,2,1232,1.470863737739962e-23
booth,WeightedFitnessCenterStrategy,2,10023,1.488779005555803e-23
booth,WeightedFitnessCenterStrategy,2,12,1.374615055352218e-23
booth,WeightedFitnessCenterStrategy,2,675,2.6952852776505266e-24
booth,WeightedFitnessCenterStrategy,2,55,2.1286953988063975e-23
booth,WeightedFitnessCenterStrategy,2,43,8.48412014956146e-26
booth,WeightedFitnessCenterStrategy,2,34534,4.0378476522461666e-24
booth,WeightedFitnessCenterStrategy,2,22222,1.0073343552001606e-23
booth,WeightedRankCenterStrategy,2,42,1.3753387563466678e-24
booth,WeightedRankCenterStrategy,2,123,6.033438550514623e-24
booth,WeightedRankCenterStrategy,2,7,1.260582371603262e-24
booth,WeightedRankCenterStrategy,2,2024,9.627455702543533e-25
booth,WeightedRankCenterStrategy,2,999,6.016870104922266e-24
booth,WeightedRankCenterStrategy,2,1,4.4080356203783256e-24
booth,WeightedRankCenterStrategy,2,314,7.276415124435162e-24
booth,WeightedRankCenterStrategy,2,2718,8.218548548096996e-24
booth,WeightedRankCenterStrategy,2,2023,4.031939084066061e-25
booth,WeightedRankCenterStrategy,2,86,1.5962859163524086e-23
booth,WeightedRankCenterStrategy,2,1000,6.559678194056697e-24
booth,WeightedRankCenterStrategy,2,2000,2.961618129888529e-24
booth,WeightedRankCenterStrategy,2,1232,7.088777458380198e-24
booth,WeightedRankCenterStrategy,2,10023,7.652108552824859e-25
booth,WeightedRankCenterStrategy,2,12,3.312781139569473e-24
booth,WeightedRankCenterStrategy,2,675,9.644312082366296e-24
booth,WeightedRankCenterStrategy,2,55,1.2743803376964827e-23
booth,WeightedRankCenterStrategy,2,43,5.6768844654073986e-24
booth,WeightedRankCenterStrategy,2,34534,1.223207719635701e-25
booth,WeightedRankCenterStrategy,2,22222,5.5432593166720114e-24
booth,TrimmedMeanCenterStrategy,2,42,4.1572228175896414e-24
booth,TrimmedMeanCenterStrategy,2,123,1.8101821587011935e-23
booth,TrimmedMeanCenterStrategy,2,7,2.1175527385201507e-24
booth,TrimmedMeanCenterStrategy,2,2024,2.3406844121446296e-25
booth,TrimmedMeanCenterStrategy,2,999,2.3694084943116276e-23
booth,TrimmedMeanCenterStrategy,2,1,1.0217610434348424e-23
booth,TrimmedMeanCenterStrategy,2,314,3.364202248815399e-24
booth,TrimmedMeanCenterStrategy,2,2718,1.5237400586977498e-24
booth,TrimmedMeanCenterStrategy,2,2023,4.0387785081143274e-25
booth,TrimmedMeanCenterStrategy,2,86,2.1542410815001696e-23
booth,TrimmedMeanCenterStrategy,2,1000,8.998984418850247e-24
booth,TrimmedMeanCenterStrategy,2,2000,6.123138346325494e-24
booth,TrimmedMeanCenterStrategy,2,1232,7.162738690271004e-25
booth,TrimmedMeanCenterStrategy,2,10023,1.1901962573349172e-23
booth,TrimmedMeanCenterStrategy,2,12,3.711294736225403e-24
booth,TrimmedMeanCenterStrategy,2,675,1.7495953534835947e-23
booth,TrimmedMeanCenterStrategy,2,55,1.673168379061339e-23
booth,TrimmedMeanCenterStrategy,2,43,9.221216002181869e-25
booth,TrimmedMeanCenterStrategy,2,34534,6.769665078417478e-25
booth,TrimmedMeanCenterStrategy,2,22222,1.2993158364800663e-23
booth,ArithmeticMeanCenterStrategy,5,42,5.518910099313188e-23
booth,ArithmeticMeanCenterStrategy,5,123,4.8753359158172646e-23
booth,ArithmeticMeanCenterStrategy,5,7,2.1416478637814024e-23
booth,ArithmeticMeanCenterStrategy,5,2024,3.031806082297482e-23
booth,ArithmeticMeanCenterStrategy,5,999,1.2063801332359789e-23
booth,ArithmeticMeanCenterStrategy,5,1,7.111981801907274e-24
booth,ArithmeticMeanCenterStrategy,5,314,2.620036545876309e-23
booth,ArithmeticMeanCenterStrategy,5,2718,3.638234383488359e-24
booth,ArithmeticMeanCenterStrategy,5,2023,2.9176459186262425e-23
booth,ArithmeticMeanCenterStrategy,5,86,3.1058850122353476e-24
booth,ArithmeticMeanCenterStrategy,5,1000,3.029321328218217e-24
booth,ArithmeticMeanCenterStrategy,5,2000,1.0302550243457192e-23
booth,ArithmeticMeanCenterStrategy,5,1232,1.4620127183833824e-23
booth,ArithmeticMeanCenterStrategy,5,10023,1.5526551240899018e-23
booth,ArithmeticMeanCenterStrategy,5,12,3.1466028567192353e-23
booth,ArithmeticMeanCenterStrategy,5,675,3.1397421334265282e-24
booth,ArithmeticMeanCenterStrategy,5,55,8.66511205692039e-23
booth,ArithmeticMeanCenterStrategy,5,43,1.9982734197766603e-23
booth,ArithmeticMeanCenterStrategy,5,34534,3.3057476557385223e-24
booth,ArithmeticMeanCenterStrategy,5,22222,9.35717775691852e-24
booth,MedianCenterStrategy,5,42,2.411441419472261e-13
booth,MedianCenterStrategy,5,123,1.1730996318956218e-20
booth,MedianCenterStrategy,5,7,1.3766514892134612e-16
booth,MedianCenterStrategy,5,2024,4.88903487986688e-23
booth,MedianCenterStrategy,5,999,3.7198428329943775e-23
booth,MedianCenterStrategy,5,1,1.3111883835416642e-12
booth,MedianCenterStrategy,5,314,1.8047722574035763e-15
booth,MedianCenterStrategy,5,2718,4.394273616244963e-19
booth,MedianCenterStrategy,5,2023,2.0313957618931492e-15
booth,MedianCenterStrategy,5,86,6.660711951638598e-16
booth,MedianCenterStrategy,5,1000,1.6801464454136977e-22
booth,MedianCenterStrategy,5,2000,5.846267247982772e-20
booth,MedianCenterStrategy,5,1232,1.1746950317005885e-16
booth,MedianCenterStrategy,5,10023,1.3087811253412239e-15
booth,MedianCenterStrategy,5,12,1.065373350293216e-10
booth,MedianCenterStrategy,5,675,3.2001302009813213e-13
booth,MedianCenterStrategy,5,55,7.23664391303754e-24
booth,MedianCenterStrategy,5,43,7.517506285789068e-18
booth,MedianCenterStrategy,5,34534,2.8745413754736085e-23
booth,MedianCenterStrategy,5,22222,2.944336557272182e-20
booth,WeightedFitnessCenterStrategy,5,42,1266006942946294.5
booth,WeightedFitnessCenterStrategy,5,123,2115074749.853063
booth,WeightedFitnessCenterStrategy,5,7,4.079020275041914e-23
booth,WeightedFitnessCenterStrategy,5,2024,527763134.80517375
booth,WeightedFitnessCenterStrategy,5,999,5.540769671655134e-24
booth,WeightedFitnessCenterStrategy,5,1,16681470902.309275
booth,WeightedFitnessCenterStrategy,5,314,8.428978772286511e-26
booth,WeightedFitnessCenterStrategy,5,2718,136847445.78710368
booth,WeightedFitnessCenterStrategy,5,2023,23179161794.33406
booth,WeightedFitnessCenterStrategy,5,86,255621805.2640869
booth,WeightedFitnessCenterStrategy,5,1000,327733261.9979698
booth,WeightedFitnessCenterStrategy,5,2000,1100537064.483374
booth,WeightedFitnessCenterStrategy,5,1232,433569086.5253651
booth,WeightedFitnessCenterStrategy,5,10023,7.88081905077106e-24
booth,WeightedFitnessCenterStrategy,5,12,1091476945.734733
booth,WeightedFitnessCenterStrategy,5,675,129615268.21290365
booth,WeightedFitnessCenterStrategy,5,55,6.874639587936144e-24
booth,WeightedFitnessCenterStrategy,5,43,2.256414345944395e-24
booth,WeightedFitnessCenterStrategy,5,34534,195521272.90773433
booth,WeightedFitnessCenterStrategy,5,22222,3.420069378123151e-24
booth,WeightedRankCenterStrategy,5,42,2.3854368857282702e-23
booth,WeightedRankCenterStrategy,5,123,1.5161089338450038e-23
booth,WeightedRankCenterStrategy,5,7,1.2046505557012818e-24
booth,WeightedRankCenterStrategy,5,2024,7.49693724618517e-24
booth,WeightedRankCenterStrategy,5,999,1.2071989708555983e-23
booth,WeightedRankCenterStrategy,5,1,2.095092290826698e-24
booth,WeightedRankCenterStrategy,5,314,1.2524752480803057e-24
booth,WeightedRankCenterStrategy,5,2718,3.463229535969603e-24
booth,WeightedRankCenterStrategy,5,2023,5.513961338196465e-23
booth,WeightedRankCenterStrategy,5,86,3.42231747393085e-23
booth,WeightedRankCenterStrategy,5,1000,2.2366202481105894e-24
booth,WeightedRankCenterStrategy,5,2000,3.8803263289698245e-23
booth,WeightedRankCenterStrategy,5,1232,4.917222457732237e-24
booth,WeightedRankCenterStrategy,5,10023,1.6919567581270783e-23
booth,WeightedRankCenterStrategy,5,12,5.851975298764823e-25
booth,WeightedRankCenterStrategy,5,675,2.522746409321492e-24
booth,WeightedRankCenterStrategy,5,55,6.354946385502136e-23
booth,WeightedRankCenterStrategy,5,43,3.337520606418109e-25
booth,WeightedRankCenterStrategy,5,34534,2.2028846114988128e-24
booth,WeightedRankCenterStrategy,5,22222,1.889424419922002e-25
booth,TrimmedMeanCenterStrategy,5,42,3479584827.560625
booth,TrimmedMeanCenterStrategy,5,123,3.486140738784299e-23
booth,TrimmedMeanCenterStrategy,5,7,4.2270322745362697e-26
booth,TrimmedMeanCenterStrategy,5,2024,5.123891393125659e-23
booth,TrimmedMeanCenterStrategy,5,999,1.0363749283623333e-23
booth,TrimmedMeanCenterStrategy,5,1,3.759432728262809e-20
booth,TrimmedMeanCenterStrategy,5,314,2.919422748929162e-23
booth,TrimmedMeanCenterStrategy,5,2718,1.108747157731753e-24
booth,TrimmedMeanCenterStrategy,5,2023,9.187390435426897e-24
booth,TrimmedMeanCenterStrategy,5,86,2.1932467822753656e-23
booth,TrimmedMeanCenterStrategy,5,1000,2.3461374131519698e-23
booth,TrimmedMeanCenterStrategy,5,2000,2.1926799068288738e-23
booth,TrimmedMeanCenterStrategy,5,1232,7.842003938790566e-24
booth,TrimmedMeanCenterStrategy,5,10023,2.2763723690743056e-23
booth,TrimmedMeanCenterStrategy,5,12,9.977836162206498e-25
booth,TrimmedMeanCenterStrategy,5,675,7.982681188474267e-23
booth,TrimmedMeanCenterStrategy,5,55,4.143451672767198e-24
booth,TrimmedMeanCenterStrategy,5,43,3.9557351206217115e-24
booth,TrimmedMeanCenterStrategy,5,34534,1.825614171273489e-23
booth,TrimmedMeanCenterStrategy,5,22222,5.841838278360552e-23
booth,ArithmeticMeanCenterStrategy,10,42,7.821151347394135e-23
booth,ArithmeticMeanCenterStrategy,10,123,2.6885744379298115e-24
booth,ArithmeticMeanCenterStrategy,10,7,1.0427451300555649e-22
booth,ArithmeticMeanCenterStrategy,10,2024,2.590333092895479e-23
booth,ArithmeticMeanCenterStrategy,10,999,9.462736812367955e-24
booth,ArithmeticMeanCenterStrategy,10,1,1.5141542154079566e-23
booth,ArithmeticMeanCenterStrategy,10,314,1.55405684314378e-22
booth,ArithmeticMeanCenterStrategy,10,2718,6.861224456040227e-23
booth,ArithmeticMeanCenterStrategy,10,2023,1.246144323771545e-23
booth,ArithmeticMeanCenterStrategy,10,86,2.986566250446596e-23
booth,ArithmeticMeanCenterStrategy,10,1000,1.2232198680936413e-23
booth,ArithmeticMeanCenterStrategy,10,2000,5.812646243904577e-23
booth,ArithmeticMeanCenterStrategy,10,1232,2.3423012614559706e-23
booth,ArithmeticMeanCenterStrategy,10,10023,1.6586273848814906e-23
booth,ArithmeticMeanCenterStrategy,10,12,1.1187704243934912e-24
booth,ArithmeticMeanCenterStrategy,10,675,7.261369969250787e-24
booth,ArithmeticMeanCenterStrategy,10,55,4.380643214305431e-24
booth,ArithmeticMeanCenterStrategy,10,43,1.7037238018198076e-23
booth,ArithmeticMeanCenterStrategy,10,34534,1.3116103914601168e-23
booth,ArithmeticMeanCenterStrategy,10,22222,1.3773224259789366e-23
booth,MedianCenterStrategy,10,42,9963406563.253979
booth,MedianCenterStrategy,10,123,3357897759.4901934
booth,MedianCenterStrategy,10,7,5546456756.135849
booth,MedianCenterStrategy,10,2024,849883699.5626302
booth,MedianCenterStrategy,10,999,1247444085.287612
booth,MedianCenterStrategy,10,1,7426100625.67551
booth,MedianCenterStrategy,10,314,2036935174.113155
booth,MedianCenterStrategy,10,2718,2088433813.9339435
booth,MedianCenterStrategy,10,2023,24712958808.129547
booth,MedianCenterStrategy,10,86,5387213097.399335
booth,MedianCenterStrategy,10,1000,5017907274.498355
booth,MedianCenterStrategy,10,2000,1390432.6007341421
booth,MedianCenterStrategy,10,1232,7839773122.056414
booth,MedianCenterStrategy,10,10023,447896488.1152545
booth,MedianCenterStrategy,10,12,1849540499.9756784
booth,MedianCenterStrategy,10,675,456575088.1543432
booth,MedianCenterStrategy,10,55,8521388373.552608
booth,MedianCenterStrategy,10,43,1286692803.8683681
booth,MedianCenterStrategy,10,34534,7866256185.890856
booth,MedianCenterStrategy,10,22222,5646909548.278093
booth,WeightedFitnessCenterStrategy,10,42,8431180544.008402
booth,WeightedFitnessCenterStrategy,10,123,368425551.9888897
booth,WeightedFitnessCenterStrategy,10,7,13749350881.330463
booth,WeightedFitnessCenterStrategy,10,2024,313636723964.30536
booth,WeightedFitnessCenterStrategy,10,999,8191881687.008379
booth,WeightedFitnessCenterStrategy,10,1,611131064.5519398
booth,WeightedFitnessCenterStrategy,10,314,7824791411.813706
booth,WeightedFitnessCenterStrategy,10,2718,22531450280.68766
booth,WeightedFitnessCenterStrategy,10,2023,135407662192.05267
booth,WeightedFitnessCenterStrategy,10,86,31441871570.567585
booth,WeightedFitnessCenterStrategy,10,1000,688205.3197990248
booth,WeightedFitnessCenterStrategy,10,2000,5321889841.447572
booth,WeightedFitnessCenterStrategy,10,1232,1579960112036.9094
booth,WeightedFitnessCenterStrategy,10,10023,344719165.08405113
booth,WeightedFitnessCenterStrategy,10,12,190229522965.94647
booth,WeightedFitnessCenterStrategy,10,675,640665942.9798586
booth,WeightedFitnessCenterStrategy,10,55,4371299291.702829
booth,WeightedFitnessCenterStrategy,10,43,4807790024.20662
booth,WeightedFitnessCenterStrategy,10,34534,1794482067.8564062
booth,WeightedFitnessCenterStrategy,10,22222,252125057.49131575
booth,WeightedRankCenterStrategy,10,42,1.095045910601441e-11
booth,WeightedRankCenterStrategy,10,123,7.509812220322405e-11
booth,WeightedRankCenterStrategy,10,7,0.918907048929138
booth,WeightedRankCenterStrategy,10,2024,0.0037311523087716226
booth,WeightedRankCenterStrategy,10,999,4.8937103377104866e-05
booth,WeightedRankCenterStrategy,10,1,1.4646746246276612e-07
booth,WeightedRankCenterStrategy,10,314,0.06912749016945544
booth,WeightedRankCenterStrategy,10,2718,1.6436310837304456e-07
booth,WeightedRankCenterStrategy,10,2023,5.356292127252216e-10
booth,WeightedRankCenterStrategy,10,86,6.438734719170206e-06
booth,WeightedRankCenterStrategy,10,1000,0.00022314242331641346
booth,WeightedRankCenterStrategy,10,2000,1.216684928096128e-10
booth,WeightedRankCenterStrategy,10,1232,4.559914380523852e-08
booth,WeightedRankCenterStrategy,10,10023,4.1183120224884406e-12
booth,WeightedRankCenterStrategy,10,12,1.7356865907652992e-05
booth,WeightedRankCenterStrategy,10,675,7.018359372180062e-11
booth,WeightedRankCenterStrategy,10,55,2.5412958290101135e-08
booth,WeightedRankCenterStrategy,10,43,1.8185295412902018e-08
booth,WeightedRankCenterStrategy,10,34534,2.6006223453656635e-09
booth,WeightedRankCenterStrategy,10,22222,1.4324364027356476e-08
booth,TrimmedMeanCenterStrategy,10,42,40481.317287698876
booth,TrimmedMeanCenterStrategy,10,123,1.4220085467649168
booth,TrimmedMeanCenterStrategy,10,7,44052346.62809128
booth,TrimmedMeanCenterStrategy,10,2024,129.04612564171532
booth,TrimmedMeanCenterStrategy,10,999,236125.99832052618
booth,TrimmedMeanCenterStrategy,10,1,48.90165750363461
booth,TrimmedMeanCenterStrategy,10,314,20015003.514461305
booth,TrimmedMeanCenterStrategy,10,2718,12486.420278397189
booth,TrimmedMeanCenterStrategy,10,2023,22805.763866114423
booth,TrimmedMeanCenterStrategy,10,86,1415420.923047827
booth,TrimmedMeanCenterStrategy,10,1000,1886.2053187213978
booth,TrimmedMeanCenterStrategy,10,2000,82526.75424858918
booth,TrimmedMeanCenterStrategy,10,1232,96.62808349042534
booth,TrimmedMeanCenterStrategy,10,10023,22.451183659114317
booth,TrimmedMeanCenterStrategy,10,12,12609334.245886078
booth,TrimmedMeanCenterStrategy,10,675,44.60414508208634
booth,TrimmedMeanCenterStrategy,10,55,0.0013488284289408835
booth,TrimmedMeanCenterStrategy,10,43,8804.327114763384
booth,TrimmedMeanCenterStrategy,10,34534,10273.467297172529
booth,TrimmedMeanCenterStrategy,10,22222,1.5814627972251991
booth,ArithmeticMeanCenterStrategy,20,42,5.529624960330534e-23
booth,ArithmeticMeanCenterStrategy,20,123,3.020984015083117e-23
booth,ArithmeticMeanCenterStrategy,20,7,8.954341596932432e-23
booth,ArithmeticMeanCenterStrategy,20,2024,3.242935947223838e-23
booth,ArithmeticMeanCenterStrategy,20,999,1.2873700684606502e-22
booth,ArithmeticMeanCenterStrategy,20,1,1.120137331015622e-22
booth,ArithmeticMeanCenterStrategy,20,314,6.336916022880224e-23
booth,ArithmeticMeanCenterStrategy,20,2718,2.5338262762796833e-22
